,full_name,num_games,season,turner_name,avg_minutes,avg_two_points_made_pm,avg_field_goals_miss_pm,avg_three_points_made_pm,avg_free_throws_made_pm,avg_free_throws_miss_pm,avg_off_rebounds_pm,avg_def_rebounds_pm,avg_assists_pm,avg_turnovers_pm,avg_steals_pm,avg_block_pm,avg_personal_fouls_pm
2203,Jeremiah Davis III,6,2013,University of Cincinnati,5.0,0.06666666666666668,0.06666666666666668,0.0,0.06666666666666668,0.0,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.03333333333333334,0.03333333333333334,0.0,0.13333333333333336
2204,Alec Monson,6,2016,University of Portland,4.5,0.037037037037037035,0.2222222222222222,0.07407407407407407,0.0,0.0,0.03703703703703704,0.07407407407407408,0.07407407407407408,0.0,0.03703703703703704,0.0,0.1111111111111111
2205,Brett Barney,6,2017,Wichita State University,2.3333333333333335,0.35714285714285715,0.14285714285714288,0.0,0.0,0.0,0.0,0.07142857142857144,0.07142857142857144,0.0,0.0,0.0,0.07142857142857142
2206,Chris Brickhouse,6,2016,North Carolina State University,1.5,0.0,0.11111111111111112,0.0,0.0,0.0,0.3333333333333333,0.22222222222222224,0.11111111111111112,0.22222222222222224,0.0,0.11111111111111112,0.0
2207,Jordan Swing,6,2013,University of Alabama at Birmingham,26.0,0.05128205128205129,0.17948717948717946,0.03205128205128205,0.08974358974358973,0.032051282051282055,0.0,0.10897435897435898,0.08974358974358974,0.044871794871794865,0.025641025641025644,0.006410256410256411,0.10256410256410256
2208,Jakub Mijakowski,6,2017,University of Pennsylvania,6.5,0.02564102564102564,0.3076923076923077,0.07692307692307693,0.0,0.0,0.05128205128205128,0.10256410256410256,0.025641025641025644,0.025641025641025644,0.025641025641025644,0.0,0.07692307692307693
2209,Dante Williams,6,2016,Kansas State University,4.833333333333333,0.10344827586206898,0.10344827586206898,0.0,0.10344827586206898,0.0,0.10344827586206898,0.10344827586206898,0.03448275862068966,0.03448275862068966,0.0,0.1724137931034483,0.13793103448275862
2210,Brian Smith,6,2017,University of Portland,4.5,0.07407407407407408,0.25925925925925924,0.07407407407407408,0.0,0.03703703703703704,0.0,0.07407407407407408,0.14814814814814817,0.07407407407407408,0.0,0.0,0.14814814814814814
2211,Brian Pete,6,2017,Gonzaga University,2.3333333333333335,0.14285714285714288,0.28571428571428575,0.0,0.0,0.0,0.0,0.35714285714285715,0.07142857142857144,0.0,0.0,0.0,0.07142857142857144
2212,Darius Harper,6,2017,Miami University (Ohio),3.8333333333333335,0.08695652173913045,0.04347826086956522,0.0,0.0,0.0,0.04347826086956522,0.13043478260869565,0.0,0.08695652173913045,0.0,0.0,0.34782608695652173
2213,Kobe Gantz,6,2017,Delaware State University,30.5,0.08196721311475409,0.19125683060109291,0.04371584699453552,0.14754098360655737,0.04918032786885246,0.04918032786885246,0.12021857923497269,0.10928961748633881,0.08196721311475409,0.08743169398907104,0.0,0.08743169398907104
2214,Steven Soukup,6,2015,University of Iowa,2.3333333333333335,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.07142857142857144,0.0,0.0,0.0,0.07142857142857144
2215,Emmanuel Toney,6,2017,Texas A&M University-Corpus Christi,26.166666666666664,0.050955414012738856,0.10828025477707007,0.050955414012738856,0.019108280254777076,0.019108280254777073,0.019108280254777073,0.07006369426751592,0.10191082802547773,0.07643312101910829,0.03184713375796179,0.012738853503184716,0.07006369426751592
2216,Corry Long,6,2017,Stony Brook University,3.6666666666666665,0.04545454545454546,0.04545454545454546,0.045454545454545456,0.0,0.04545454545454546,0.0,0.04545454545454546,0.09090909090909093,0.04545454545454546,0.09090909090909093,0.0,0.13636363636363638
2217,Terrance Ditimi,6,2014,University of Connecticut,1.1666666666666667,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714288,0.0,0.0,0.0,0.0,0.14285714285714288
2218,Vonte Carter,6,2017,Portland State University,4.666666666666666,0.25,0.28571428571428575,0.10714285714285715,0.035714285714285726,0.035714285714285726,0.0,0.1785714285714286,0.0,0.07142857142857145,0.14285714285714288,0.035714285714285726,0.10714285714285715
2219,Ra'Mond Hines,6,2017,Georgetown University,2.5,0.0,0.2,0.0,0.13333333333333333,0.0,0.0,0.06666666666666668,0.06666666666666668,0.0,0.06666666666666668,0.0,0.06666666666666668
2220,Laurent Rivard,6,2013,Harvard University,34.833333333333336,0.014354066985645932,0.1339712918660287,0.07177033492822966,0.03349282296650717,0.014354066985645932,0.004784688995215311,0.07177033492822966,0.03827751196172249,0.009569377990430622,0.02870813397129187,0.0,0.06698564593301436
2221,Zach Checkal,6,2014,North Dakota State University,1.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.22222222222222224,0.22222222222222224,0.0,0.0,0.0,0.0,0.11111111111111112
2222,Goodluck Okonoboh,6,2015,"University of Nevada, Las Vegas",15.166666666666668,0.08791208791208792,0.14285714285714288,0.0,0.054945054945054944,0.0989010989010989,0.0989010989010989,0.0989010989010989,0.02197802197802198,0.06593406593406594,0.054945054945054944,0.07692307692307691,0.0989010989010989
2223,Joel Swallow,6,2017,Southern Utah University,3.833333333333333,0.08695652173913045,0.17391304347826086,0.0,0.043478260869565216,0.043478260869565216,0.08695652173913045,0.17391304347826086,0.0,0.04347826086956522,0.0,0.0,0.04347826086956522
2224,Mark Pollack,6,2017,U.S. Military Academy,2.6666666666666665,0.0,0.5,0.12500000000000003,0.0,0.0,0.0,0.12500000000000003,0.0,0.06250000000000001,0.0,0.06250000000000001,0.12500000000000003
2225,Montenia Nelson,6,2017,Presbyterian College,17.333333333333332,0.0673076923076923,0.125,0.03846153846153847,0.019230769230769235,0.028846153846153848,0.009615384615384618,0.08653846153846155,0.057692307692307696,0.08653846153846155,0.0,0.0,0.07692307692307693
2226,Ashton Malone-Dunson,6,2016,"Fairleigh Dickinson University, Metropolitan",1.8333333333333333,0.09090909090909091,0.09090909090909093,0.0,0.0,0.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
2227,Jeff Elorriaga,6,2013,Boise State University,29.333333333333332,0.0,0.08522727272727273,0.045454545454545456,0.03977272727272727,0.011363636363636366,0.005681818181818183,0.06818181818181819,0.02840909090909091,0.017045454545454548,0.034090909090909095,0.0,0.10795454545454546
2228,Kyle Odister,6,2013,California Polytechnic State University,24.833333333333332,0.04026845637583893,0.24161073825503357,0.09395973154362418,0.006711409395973155,0.006711409395973155,0.01342281879194631,0.06040268456375839,0.03355704697986577,0.01342281879194631,0.020134228187919465,0.0,0.08724832214765102
